timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
425896000,1655588609265886,0,473990714,85721022,538170,538170,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,6.27,13.099999,0.01,1.1241665,0,nan,nan,0,3,0,1,10
426692000,1655588610069886,0,473991170,85722426,538154,538154,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.559999,6.3199997,13.139999,0.06,1.1220722,0,nan,nan,0,3,0,1,10
427896000,1655588611265886,0,473991850,85724513,538193,538193,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,6.31,13.059999,-0.07,1.1205013,0,nan,nan,0,3,0,1,10
428696000,1655588612069886,0,473992307,85725915,538229,538229,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,6.29,13.059999,0.0,1.1218976,0,nan,nan,0,3,0,1,10
429896000,1655588613265886,0,473992985,85727998,538260,538260,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,6.2799997,13.07,0.0,1.1225958,0,nan,nan,0,3,0,1,10
430692000,1655588614069886,0,473993441,85729399,538274,538274,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,6.3199997,13.04,-0.03,1.1196288,0,nan,nan,0,3,0,1,10
431896000,1655588615265886,0,473994121,85731478,538300,538300,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,6.2999997,13.049999,-0.01,1.1211995,0,nan,nan,0,3,0,1,10
432692000,1655588616069886,0,473994577,85732875,538322,538322,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,6.31,13.03,0.02,1.1194541,0,nan,nan,0,3,0,1,10
433896000,1655588617265886,0,473995258,85734951,538342,538342,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,6.31,12.99,-0.03,1.1182325,0,nan,nan,0,3,0,1,10
434696000,1655588618069886,0,473995714,85736346,538357,538357,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,6.27,13.0199995,-0.04,1.1215487,0,nan,nan,0,3,0,1,10
435896000,1655588619265886,0,473996389,85738420,538399,538399,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,6.24,12.98,-0.01,1.1222466,0,nan,nan,0,3,0,1,10
436696000,1655588620069886,0,473996843,85739812,538403,538403,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,6.24,13.0199995,0.049999997,1.1234684,0,nan,nan,0,3,0,1,10
437892000,1655588621265886,0,473997520,85741887,538397,538397,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,6.27,13.0199995,0.0,1.121723,0,nan,nan,0,3,0,1,10
438696000,1655588622069886,0,473997975,85743281,538410,538410,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,6.29,12.99,-0.06,1.1194541,0,nan,nan,0,3,0,1,10
439896000,1655588623265886,0,473998654,85745350,538427,538427,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,6.29,12.969999,0.07,1.1192796,0,nan,nan,0,3,0,1,10
440692000,1655588624069886,0,473999110,85746742,538419,538419,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,6.31,13.0,0.01,1.1185814,0,nan,nan,0,3,0,1,10
441896000,1655588625265886,0,473999788,85748814,538378,538378,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,6.2999997,13.0,0.0,1.1192796,0,nan,nan,0,3,0,1,10
442696000,1655588626069886,0,474000244,85750206,538377,538377,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,6.2999997,12.98,0.02,1.1185814,0,nan,nan,0,3,0,1,10
443892000,1655588627265886,0,474000922,85752277,538314,538314,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,6.3199997,12.98,0.08,1.1173598,0,nan,nan,0,3,0,1,10
444696000,1655588628069886,0,474001380,85753669,538288,538288,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,6.33,12.98,0.04,1.116487,0,nan,nan,0,3,0,1,10
445896000,1655588629265886,0,474002064,85755739,538234,538234,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,6.3399997,12.94,0.0,1.1150908,0,nan,nan,0,3,0,1,10
446692000,1655588630069886,0,474002524,85757128,538224,538224,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,6.3399997,12.969999,0.06,1.116138,0,nan,nan,0,3,0,1,10
447892000,1655588631265886,0,474003211,85759200,538155,538155,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,6.39,12.99,0.049999997,1.1129965,0,nan,nan,0,3,0,1,10
448692000,1655588632069886,0,474003675,85760594,538158,538158,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,6.3999996,12.99,0.02,1.1126474,0,nan,nan,0,3,0,1,10
449892000,1655588633265886,0,474004364,85762665,538145,538145,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,6.35,13.0,0.01,1.1157889,0,nan,nan,0,3,0,1,10
450696000,1655588634069886,0,474004826,85764057,538139,538139,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,6.3599997,12.99,0.0,1.1154399,0,nan,nan,0,3,0,1,10
451896000,1655588635265886,0,474005511,85766127,538121,538121,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.309999,6.31,12.87,0.24,1.1145672,0,nan,nan,0,3,0,1,10
452696000,1655588636069886,0,474005985,85767469,537317,537317,0.25,0.5,1.0,1.0,0.0,0.0,0,0,13.99,7.02,12.12,1.5,1.0454521,0,nan,nan,0,3,0,1,10
453892000,1655588637265886,0,474006922,85769197,535084,535084,0.25,0.5,1.0,1.0,0.0,0.0,0,0,13.99,10.73,8.94,2.1299999,0.694641,0,nan,nan,0,3,0,1,10
454696000,1655588638069886,0,474007800,85769945,533334,533334,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.12,13.259999,4.8599997,2.25,0.35116023,0,nan,nan,0,3,0,1,10
455892000,1655588639265886,0,474009314,85770301,530614,530614,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.389999,14.38,0.35,2.08,0.024783675,0,nan,nan,0,3,0,1,10
456696000,1655588640069886,0,474010355,85770307,529182,529182,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.299999,14.32,0.07,1.56,0.004886922,0,nan,nan,0,3,0,1,10
457896000,1655588641265886,0,474011902,85770518,528337,528337,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,14.139999,2.8799999,0.19,0.20088738,0,nan,nan,0,3,0,1,10
458696000,1655588642069886,0,474012904,85770959,528284,528284,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,13.4,5.35,0.02,0.38013268,0,nan,nan,0,3,0,1,10
459892000,1655588643265886,0,474014253,85772101,528230,528230,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,11.45,8.86,0.06,0.65816367,0,nan,nan,0,3,0,1,10
460692000,1655588644069886,0,474015021,85773158,528186,528186,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,9.66,10.8,0.049999997,0.84089965,0,nan,nan,0,3,0,1,10
461892000,1655588645265886,0,474015907,85775058,528164,528164,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,6.69,12.87,-0.04,1.0913544,0,nan,nan,0,3,0,1,10
462692000,1655588646069886,0,474016316,85776489,528189,528189,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,4.54,13.7699995,0.0,1.2517501,0,nan,nan,0,3,0,1,10
463892000,1655588647265886,0,474016630,85778745,528203,528203,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,1.26,14.429999,-0.03,1.4830062,0,nan,nan,0,3,0,1,10
464696000,1655588648069886,0,474016638,85780296,528196,528196,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-1.0,14.45,0.02,1.6399113,0,nan,nan,0,3,0,1,10
465892000,1655588649265886,0,474016349,85782560,528203,528203,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-4.33,13.83,0.01,1.8744835,0,nan,nan,0,3,0,1,10
466696000,1655588650069886,0,474015957,85784000,528180,528180,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-6.47,12.98,0.02,2.0333085,0,nan,nan,0,3,0,1,10
467896000,1655588651265886,0,474015104,85785932,528198,528198,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-9.25,11.15,-0.01,2.2633429,0,nan,nan,0,3,0,1,10
468696000,1655588652069886,0,474014372,85787043,528216,528216,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-10.87,9.57,0.01,2.4193754,0,nan,nan,0,3,0,1,10
469892000,1655588653265886,0,474013089,85788353,528201,528201,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-12.7699995,6.79,-0.01,2.6529005,0,nan,nan,0,3,0,1,10
470692000,1655588654069886,0,474012128,85788973,528204,528204,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-13.7,4.74,0.01,2.8084095,0,nan,nan,0,3,0,1,10
471892000,1655588655265886,0,474010603,85789472,528194,528194,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-14.42,1.49,0.01,3.0384436,0,nan,nan,0,3,0,1,10
472692000,1655588656069886,0,474009553,85789509,528196,528196,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-14.509999,-0.76,0.049999997,3.1943014,0,nan,nan,0,3,0,1,10
473896000,1655588657265886,0,474008015,85789118,528178,528178,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-13.92,-4.0899997,0.02,3.4273028,0,nan,nan,0,3,0,1,10
474692000,1655588658069886,0,474007033,85788562,528178,528178,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-13.099999,-6.22,0.04,3.584906,0,nan,nan,0,3,0,1,10
475892000,1655588659265886,0,474005712,85787334,528142,528142,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-11.29,-9.09,0.11,3.8196528,0,nan,nan,0,3,0,1,10
476696000,1655588660069886,0,474004950,85786269,528126,528126,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-9.71,-10.719999,0.07,3.976558,0,nan,nan,0,3,0,1,10
477896000,1655588661265886,0,474004043,85784393,528092,528092,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,-6.96,-12.66,-0.06,4.209385,0,nan,nan,0,3,0,1,10
478692000,1655588662069886,0,474003618,85783024,528622,528622,0.25,0.5,1.0,1.0,0.0,0.0,0,0,13.389999,-4.7599998,-12.55,-0.98999995,4.349535,0,nan,nan,0,3,0,1,10
479892000,1655588663265886,0,474003202,85781152,529442,529442,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.53,-3.35,-11.04,-0.26,4.4170794,0,nan,nan,0,3,0,1,10
480696000,1655588664069886,0,474002964,85780005,529493,529493,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.0,-3.31,-10.49,0.12,4.4064326,0,nan,nan,0,3,0,1,10
481896000,1655588665265886,0,474002591,85778347,529190,529190,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.98,-3.61,-10.37,0.19999999,4.376762,0,nan,nan,0,3,0,1,10
482696000,1655588666069886,0,474002324,85777241,529115,529115,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.92,-3.6899998,-10.2699995,-0.01,4.366988,0,nan,nan,0,3,0,1,10
483892000,1655588667265886,0,474001928,85775613,529127,529127,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.79,-3.61,-10.17,-0.04,4.3708277,0,nan,nan,0,3,0,1,10
484692000,1655588668069886,0,474001670,85774525,529152,529152,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.74,-3.5,-10.15,-0.01,4.379729,0,nan,nan,0,3,0,1,10
485896000,1655588669265886,0,474001299,85772905,529157,529157,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.719999,-3.3899999,-10.179999,0.0,4.390201,0,nan,nan,0,3,0,1,10
486692000,1655588670069886,0,474001055,85771813,529169,529169,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.7699995,-3.36,-10.219999,-0.02,4.3940406,0,nan,nan,0,3,0,1,10
487892000,1655588671265886,0,474000689,85770171,529533,529533,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.5199995,-3.3,-9.969999,0.13,4.392121,0,nan,nan,0,3,0,1,10
488696000,1655588672069886,0,474000450,85769108,529125,529125,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.48,-3.32,-9.94,0.81,4.3893285,0,nan,nan,0,3,0,1,10
489896000,1655588673265886,0,474000081,85767489,527941,527941,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.969999,-3.53,-10.41,1.0,4.3847904,0,nan,nan,0,3,0,1,10
490696000,1655588674069886,0,473999823,85766364,527203,527203,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.16,-3.56,-10.559999,0.84999996,4.3867106,0,nan,nan,0,3,0,1,10
491896000,1655588675265886,0,473999435,85764669,526027,526027,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.309999,-3.62,-10.719999,1.1,4.386536,0,nan,nan,0,3,0,1,10
492696000,1655588676069886,0,473999172,85763513,525096,525096,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.469999,-3.6399999,-10.87,1.23,4.3886304,0,nan,nan,0,3,0,1,10
493892000,1655588677265886,0,473998774,85761757,523525,523525,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.75,-3.6999998,-11.15,1.36,4.391772,0,nan,nan,0,3,0,1,10
494696000,1655588678069886,0,473998504,85760553,522436,522436,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.9,-3.74,-11.3,1.3199999,4.392819,0,nan,nan,0,3,0,1,10
495896000,1655588679265886,0,473998098,85758743,520815,520815,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.009999,-3.79,-11.389999,1.3399999,4.3907247,0,nan,nan,0,3,0,1,10
496692000,1655588680069886,0,473997823,85757518,519710,519710,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.07,-3.78,-11.44,1.4,4.3926444,0,nan,nan,0,3,0,1,10
497892000,1655588681265886,0,473997414,85755685,518032,518032,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.139999,-3.81,-11.5199995,1.43,4.39247,0,nan,nan,0,3,0,1,10
498696000,1655588682069886,0,473997139,85754449,516905,516905,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.16,-3.79,-11.55,1.42,4.3949137,0,nan,nan,0,3,0,1,10
499892000,1655588683265886,0,473996727,85752605,515183,515183,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.2,-3.81,-11.58,1.4399999,4.3940406,0,nan,nan,0,3,0,1,10
500696000,1655588684069886,0,473996449,85751361,514013,514013,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.23,-3.83,-11.59,1.52,4.3926444,0,nan,nan,0,3,0,1,10
501892000,1655588685265886,0,473996033,85749509,512274,512274,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.2699995,-3.87,-11.63,1.49,4.390899,0,nan,nan,0,3,0,1,10
502692000,1655588686069886,0,473995749,85748262,511083,511083,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.28,-3.9199998,-11.65,1.4399999,4.387932,0,nan,nan,0,3,0,1,10
503892000,1655588687265886,0,473995325,85746406,509317,509317,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.3,-3.9499998,-11.679999,1.5,4.3858376,0,nan,nan,0,3,0,1,10
504692000,1655588688069886,0,473995038,85745156,508122,508122,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.309999,-3.98,-11.66,1.43,4.3832197,0,nan,nan,0,3,0,1,10
505892000,1655588689265886,0,473994613,85743297,506342,506342,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.32,-3.9399998,-11.67,1.4699999,4.3867106,0,nan,nan,0,3,0,1,10
506696000,1655588690069886,0,473994328,85742045,505141,505141,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.33,-3.9199998,-11.679999,1.52,4.3882813,0,nan,nan,0,3,0,1,10
507896000,1655588691265886,0,473993906,85740181,503348,503348,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.34,-3.9099998,-11.69,1.52,4.389154,0,nan,nan,0,3,0,1,10
508692000,1655588692069886,0,473993623,85738927,502136,502136,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.34,-3.9199998,-11.71,1.54,4.3893285,0,nan,nan,0,3,0,1,10
509896000,1655588693265886,0,473993200,85737060,500335,500335,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.349999,-3.9399998,-11.719999,1.49,4.388107,0,nan,nan,0,3,0,1,10
510696000,1655588694069886,0,473992915,85735804,499102,499102,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.349999,-3.9599998,-11.69,1.55,4.385314,0,nan,nan,0,3,0,1,10
511892000,1655588695265886,0,473992477,85733943,497267,497267,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.37,-4.16,-11.639999,1.51,4.369083,0,nan,nan,0,3,0,1,10
512696000,1655588696069886,0,473992173,85732695,496045,496045,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.38,-4.2,-11.63,1.49,4.3654175,0,nan,nan,0,3,0,1,10
513892000,1655588697265886,0,473991718,85730841,494235,494235,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.38,-4.25,-11.61,1.53,4.360705,0,nan,nan,0,3,0,1,10
514696000,1655588698069886,0,473991410,85729594,493007,493007,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.4,-4.2599998,-11.65,1.4399999,4.361927,0,nan,nan,0,3,0,1,10
515892000,1655588699265886,0,473990953,85727741,491635,491635,0.25,0.5,1.0,1.0,0.0,0.0,0,0,12.24,-4.2,-11.49,0.77,4.361752,0,nan,nan,0,3,0,1,10
516696000,1655588700069886,0,473990652,85726526,491101,491101,0.25,0.5,1.0,1.0,0.0,0.0,0,0,11.94,-4.0899997,-11.219999,0.29999998,4.3626246,0,nan,nan,0,3,0,1,10
517892000,1655588701265886,0,473990230,85724819,491419,491419,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.79,-3.6999998,-10.139999,-0.39,4.3622756,0,nan,nan,0,3,0,1,10
518696000,1655588702069886,0,473989971,85723767,491715,491715,0.25,0.5,1.0,1.0,0.0,0.0,0,0,10.139999,-3.47,-9.53,-0.31,4.362974,0,nan,nan,0,3,0,1,10
519896000,1655588703265886,0,473989609,85722296,492027,492027,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.559999,-3.28,-8.99,-0.22999999,4.3622756,0,nan,nan,0,3,0,1,10
520692000,1655588704069886,0,473989375,85721346,492184,492184,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.309999,-3.1899998,-8.76,-0.17999999,4.363148,0,nan,nan,0,3,0,1,10
521896000,1655588705265886,0,473989036,85719983,492446,492446,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.88,-3.09,-8.33,-0.19,4.356342,0,nan,nan,0,3,0,1,10
522696000,1655588706069886,0,473988816,85719108,492575,492575,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.559999,-2.97,-8.0199995,-0.049999997,4.357738,0,nan,nan,0,3,0,1,10
523892000,1655588707265886,0,473988494,85717829,492200,492200,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.72,-3.06,-8.17,0.66999996,4.353898,0,nan,nan,0,3,0,1,10
524692000,1655588708069886,0,473988265,85716928,491603,491603,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.25,-3.25,-8.66,0.7,4.352502,0,nan,nan,0,3,0,1,10
525896000,1655588709265886,0,473987911,85715527,491380,491380,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.29,-3.27,-8.7,-0.28,4.3523273,0,nan,nan,0,3,0,1,10
526692000,1655588710069886,0,473987679,85714612,491624,491624,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.929999,-3.1499999,-8.37,-0.28,4.3523273,0,nan,nan,0,3,0,1,10
527896000,1655588711265886,0,473987349,85713322,491809,491809,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.46,-2.98,-7.8799996,0.14,4.349884,0,nan,nan,0,3,0,1,10
528692000,1655588712069886,0,473987130,85712469,491483,491483,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.65,-3.07,-8.09,0.65,4.3490114,0,nan,nan,0,3,0,1,10
529896000,1655588713265886,0,473986783,85711116,490578,490578,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.469999,-3.35,-8.86,0.5,4.3511057,0,nan,nan,0,3,0,1,10
530696000,1655588714069886,0,473986540,85710166,490536,490536,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.38,-3.32,-8.74,-0.26999998,4.349186,0,nan,nan,0,3,0,1,10
531892000,1655588715265886,0,473986193,85708814,490983,490983,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.73,-3.11,-8.17,-0.35,4.348837,0,nan,nan,0,3,0,1,10
532696000,1655588716069886,0,473985974,85707959,491127,491127,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.4,-2.99,-7.8399997,0.07,4.347266,0,nan,nan,0,3,0,1,10
533892000,1655588717265886,0,473985647,85706686,490456,490456,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.9,-3.1399999,-8.33,0.96,4.3511057,0,nan,nan,0,3,0,1,10
534692000,1655588718069886,0,473985411,85705757,489763,489763,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.55,-3.36,-8.97,0.62,4.353898,0,nan,nan,0,3,0,1,10
535892000,1655588719265886,0,473985051,85704340,489937,489937,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.21,-3.22,-8.62,-0.53,4.3544216,0,nan,nan,0,3,0,1,10
536692000,1655588720069886,0,473984824,85703444,490332,490332,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.639999,-3.03,-8.09,-0.44,4.353549,0,nan,nan,0,3,0,1,10
537896000,1655588721265886,0,473984506,85702196,490386,490386,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.309999,-2.9399998,-7.75,0.48999998,4.349884,0,nan,nan,0,3,0,1,10
538696000,1655588722069886,0,473984286,85701336,489650,489650,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.95,-3.1599998,-8.37,1.17,4.35128,0,nan,nan,0,3,0,1,10
539896000,1655588723265886,0,473983925,85699915,488727,488727,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.78,-3.4499998,-9.179999,-0.07,4.3526764,0,nan,nan,0,3,0,1,10
540692000,1655588724069886,0,473983680,85698956,489127,489127,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.2699995,-3.26,-8.67,-0.66999996,4.3526764,0,nan,nan,0,3,0,1,10
541896000,1655588725265886,0,473983346,85697646,489804,489804,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.309999,-2.9299998,-7.7799997,-0.34,4.3519783,0,nan,nan,0,3,0,1,10
542692000,1655588726069886,0,473983135,85696826,489732,489732,0.25,0.5,1.0,1.0,0.0,0.0,0,0,8.2,-2.9099998,-7.64,0.56,4.34779,0,nan,nan,0,3,0,1,10
543896000,1655588727265886,0,473982801,85695523,488361,488361,0.25,0.5,1.0,1.0,0.0,0.0,0,0,9.469999,-3.35,-8.86,1.28,4.3504076,0,nan,nan,0,3,0,1,10
544696000,1655588728069886,0,473982714,85694815,488130,488130,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.92,0.11,-4.91,0.02,4.7363,0,nan,nan,0,3,0,1,10
545896000,1655588729265886,0,473982716,85694544,488121,488121,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,-0.02,5.4199452,0,nan,nan,0,3,0,1,10
546696000,1655588730069886,0,473982715,85694544,488133,488133,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.01,0.04,2.1799161,0,nan,nan,0,3,0,1,10
547896000,1655588731265886,0,473982716,85694544,488129,488129,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,-0.01,0.0,3.8168604,0,nan,nan,0,3,0,1,10
548696000,1655588732069886,0,473982715,85694545,488132,488132,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.04,1.2308061,0,nan,nan,0,3,0,1,10
549896000,1655588733265886,0,473982715,85694544,488125,488125,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.17732544,0,nan,nan,0,3,0,1,10
